,year,county,cause,sex,age_code,N
18356,108,Taoyuan County,胰臟癌,女,80-84歲,1
18357,108,Taoyuan County,氣管、支氣管和肺癌,男,50-54歲,2
18358,108,Taoyuan County,氣管、支氣管和肺癌,男,55-59歲,2
18359,108,Taoyuan County,氣管、支氣管和肺癌,男,60-64歲,3
18360,108,Taoyuan County,氣管、支氣管和肺癌,男,65-69歲,5
18361,108,Taoyuan County,氣管、支氣管和肺癌,男,70-74歲,2
18362,108,Taoyuan County,氣管、支氣管和肺癌,男,75-79歲,1
18363,108,Taoyuan County,氣管、支氣管和肺癌,男,85-89歲,1
18364,108,Taoyuan County,氣管、支氣管和肺癌,男,90-94歲,3
18365,108,Taoyuan County,氣管、支氣管和肺癌,女,50-54歲,2
18366,108,Taoyuan County,氣管、支氣管和肺癌,女,55-59歲,3
18367,108,Taoyuan County,氣管、支氣管和肺癌,女,60-64歲,4
18368,108,Taoyuan County,氣管、支氣管和肺癌,女,65-69歲,2
18369,108,Taoyuan County,氣管、支氣管和肺癌,女,75-79歲,3
18370,108,Taoyuan County,氣管、支氣管和肺癌,女,80-84歲,2
18371,108,Taoyuan County,氣管、支氣管和肺癌,女,85-89歲,1
18372,108,Taoyuan County,胸腺癌,男,70-74歲,1
18373,108,Taoyuan County,骨和關節軟骨癌,男,70-74歲,1
18374,108,Taoyuan County,黑色素瘤和其他皮膚癌,男,65-69歲,1
18375,108,Taoyuan County,女性乳房癌,女,45-49歲,1
18376,108,Taoyuan County,女性乳房癌,女,50-54歲,3
18377,108,Taoyuan County,女性乳房癌,女,55-59歲,3
18378,108,Taoyuan County,女性乳房癌,女,60-64歲,2
18379,108,Taoyuan County,女性乳房癌,女,65-69歲,1
18380,108,Taoyuan County,女性乳房癌,女,70-74歲,2
18381,108,Taoyuan County,女性乳房癌,女,100歲以上,1
18382,108,Taoyuan County,子宮頸及部位未明示子宮癌,女,35-39歲,1
18383,108,Taoyuan County,子宮頸及部位未明示子宮癌,女,60-64歲,1
18384,108,Taoyuan County,子宮頸及部位未明示子宮癌,女,65-69歲,1
18385,108,Taoyuan County,子宮頸及部位未明示子宮癌,女,70-74歲,1
18386,108,Taoyuan County,子宮體癌,女,55-59歲,2
18387,108,Taoyuan County,子宮體癌,女,60-64歲,1
18388,108,Taoyuan County,卵巢癌,女,60-64歲,1
18389,108,Taoyuan County,卵巢癌,女,65-69歲,1
18390,108,Taoyuan County,卵巢癌,女,70-74歲,1
18391,108,Taoyuan County,前列腺(攝護腺)癌,男,65-69歲,1
18392,108,Taoyuan County,前列腺(攝護腺)癌,男,70-74歲,1
18393,108,Taoyuan County,前列腺(攝護腺)癌,男,75-79歲,1
18394,108,Taoyuan County,前列腺(攝護腺)癌,男,80-84歲,1
18395,108,Taoyuan County,前列腺(攝護腺)癌,男,85-89歲,2
18396,108,Taoyuan County,前列腺(攝護腺)癌,男,90-94歲,2
18397,108,Taoyuan County,男性生殖器官癌(攝護腺除外),男,50-54歲,1
18398,108,Taoyuan County,男性生殖器官癌(攝護腺除外),男,80-84歲,1
18399,108,Taoyuan County,腎臟癌,男,60-64歲,1
18400,108,Taoyuan County,腎臟癌,女,95-99歲,1
18401,108,Taoyuan County,膀胱癌,男,65-69歲,2
18402,108,Taoyuan County,膀胱癌,男,80-84歲,1
18403,108,Taoyuan County,膀胱癌,男,85-89歲,2
18404,108,Taoyuan County,膀胱癌,男,90-94歲,1
18405,108,Taoyuan County,膀胱癌,女,70-74歲,1
18406,108,Taoyuan County,膀胱癌,女,80-84歲,1
18407,108,Taoyuan County,腦癌,男,55-59歲,1
18408,108,Taoyuan County,腦癌,男,65-69歲,1
18409,108,Taoyuan County,腦癌,男,70-74歲,1
18410,108,Taoyuan County,腦癌,女,45-49歲,1
18411,108,Taoyuan County,非何杰金氏淋巴瘤,男,40-44歲,1
18412,108,Taoyuan County,非何杰金氏淋巴瘤,男,55-59歲,1
18413,108,Taoyuan County,非何杰金氏淋巴瘤,男,60-64歲,1
18414,108,Taoyuan County,非何杰金氏淋巴瘤,男,85-89歲,1
18415,108,Taoyuan County,非何杰金氏淋巴瘤,女,35-39歲,1
18416,108,Taoyuan County,非何杰金氏淋巴瘤,女,85-89歲,2
18417,108,Taoyuan County,白血病,男,60-64歲,1
18418,108,Taoyuan County,白血病,女,35-39歲,1
18419,108,Taoyuan County,白血病,女,50-54歲,1
18420,108,Taoyuan County,白血病,女,60-64歲,1
18421,108,Taoyuan County,白血病,女,80-84歲,1
18422,108,Taoyuan County,其他癌症,男,50-54歲,1
18423,108,Taoyuan County,其他癌症,男,60-64歲,2
18424,108,Taoyuan County,其他癌症,男,85-89歲,2
18425,108,Taoyuan County,其他癌症,女,65-69歲,1
18426,108,Taoyuan County,其他癌症,女,70-74歲,1
18427,108,Taoyuan County,其他癌症,女,80-84歲,1
18428,108,Taoyuan County,口腔癌,男,40-44歲,3
18429,108,Taoyuan County,口腔癌,男,45-49歲,2
18430,108,Taoyuan County,口腔癌,男,50-54歲,5
18431,108,Taoyuan County,口腔癌,男,55-59歲,3
18432,108,Taoyuan County,口腔癌,男,60-64歲,3
18433,108,Taoyuan County,口腔癌,男,65-69歲,5
18434,108,Taoyuan County,口腔癌,男,70-74歲,1
18435,108,Taoyuan County,鼻咽癌,男,30-34歲,1
18436,108,Taoyuan County,鼻咽癌,男,35-39歲,1
18437,108,Taoyuan County,鼻咽癌,男,40-44歲,1
18438,108,Taoyuan County,鼻咽癌,男,50-54歲,2
18439,108,Taoyuan County,鼻咽癌,男,75-79歲,1
18440,108,Taoyuan County,食道癌,男,40-44歲,1
18441,108,Taoyuan County,食道癌,男,45-49歲,1
18442,108,Taoyuan County,食道癌,男,50-54歲,2
18443,108,Taoyuan County,食道癌,男,55-59歲,2
18444,108,Taoyuan County,食道癌,男,60-64歲,3
18445,108,Taoyuan County,食道癌,男,65-69歲,1
18446,108,Taoyuan County,食道癌,男,70-74歲,4
18447,108,Taoyuan County,胃癌,男,40-44歲,1
18448,108,Taoyuan County,胃癌,男,50-54歲,1
18449,108,Taoyuan County,胃癌,男,55-59歲,2
18450,108,Taoyuan County,胃癌,男,60-64歲,1
18451,108,Taoyuan County,胃癌,男,65-69歲,1
18452,108,Taoyuan County,胃癌,男,75-79歲,2
18453,108,Taoyuan County,胃癌,男,85-89歲,2
18454,108,Taoyuan County,胃癌,男,90-94歲,1
18455,108,Taoyuan County,胃癌,女,40-44歲,1
18456,108,Taoyuan County,胃癌,女,50-54歲,1
18457,108,Taoyuan County,胃癌,女,60-64歲,2
18458,108,Taoyuan County,胃癌,女,85-89歲,2
18459,108,Taoyuan County,結腸、直腸和肛門癌,男,50-54歲,1
18460,108,Taoyuan County,結腸、直腸和肛門癌,男,55-59歲,1
18461,108,Taoyuan County,結腸、直腸和肛門癌,男,60-64歲,3
18462,108,Taoyuan County,結腸、直腸和肛門癌,男,65-69歲,7
18463,108,Taoyuan County,結腸、直腸和肛門癌,男,70-74歲,1
18464,108,Taoyuan County,結腸、直腸和肛門癌,男,75-79歲,3
18465,108,Taoyuan County,結腸、直腸和肛門癌,男,80-84歲,5
18466,108,Taoyuan County,結腸、直腸和肛門癌,男,85-89歲,5
18467,108,Taoyuan County,結腸、直腸和肛門癌,男,90-94歲,2
18468,108,Taoyuan County,結腸、直腸和肛門癌,女,30-34歲,1
18469,108,Taoyuan County,結腸、直腸和肛門癌,女,35-39歲,1
18470,108,Taoyuan County,結腸、直腸和肛門癌,女,40-44歲,2
18471,108,Taoyuan County,結腸、直腸和肛門癌,女,50-54歲,2
18472,108,Taoyuan County,結腸、直腸和肛門癌,女,60-64歲,2
18473,108,Taoyuan County,結腸、直腸和肛門癌,女,65-69歲,1
18474,108,Taoyuan County,結腸、直腸和肛門癌,女,70-74歲,2
18475,108,Taoyuan County,結腸、直腸和肛門癌,女,75-79歲,4
18476,108,Taoyuan County,結腸、直腸和肛門癌,女,80-84歲,3
18477,108,Taoyuan County,結腸、直腸和肛門癌,女,85-89歲,1
18478,108,Taoyuan County,結腸、直腸和肛門癌,女,90-94歲,2
18479,108,Taoyuan County,肝和肝內膽管癌,男,35-39歲,1
18480,108,Taoyuan County,肝和肝內膽管癌,男,40-44歲,1
18481,108,Taoyuan County,肝和肝內膽管癌,男,45-49歲,2
18482,108,Taoyuan County,肝和肝內膽管癌,男,50-54歲,2
18483,108,Taoyuan County,肝和肝內膽管癌,男,55-59歲,4
18484,108,Taoyuan County,肝和肝內膽管癌,男,60-64歲,3
18485,108,Taoyuan County,肝和肝內膽管癌,男,65-69歲,3
18486,108,Taoyuan County,肝和肝內膽管癌,男,70-74歲,5
18487,108,Taoyuan County,肝和肝內膽管癌,男,75-79歲,1
18488,108,Taoyuan County,肝和肝內膽管癌,男,80-84歲,2
18489,108,Taoyuan County,肝和肝內膽管癌,男,85-89歲,3
18490,108,Taoyuan County,肝和肝內膽管癌,男,95-99歲,1
18491,108,Taoyuan County,肝和肝內膽管癌,女,45-49歲,1
18492,108,Taoyuan County,肝和肝內膽管癌,女,55-59歲,1
18493,108,Taoyuan County,肝和肝內膽管癌,女,60-64歲,2
18494,108,Taoyuan County,肝和肝內膽管癌,女,65-69歲,2
18495,108,Taoyuan County,肝和肝內膽管癌,女,70-74歲,1
18496,108,Taoyuan County,肝和肝內膽管癌,女,75-79歲,3
18497,108,Taoyuan County,肝和肝內膽管癌,女,80-84歲,1
18498,108,Taoyuan County,肝和肝內膽管癌,女,85-89歲,1
18499,108,Taoyuan County,膽囊和其他膽道癌,男,65-69歲,1
18500,108,Taoyuan County,膽囊和其他膽道癌,男,75-79歲,1
18501,108,Taoyuan County,膽囊和其他膽道癌,男,80-84歲,1
18502,108,Taoyuan County,膽囊和其他膽道癌,女,65-69歲,2
18503,108,Taoyuan County,胰臟癌,男,50-54歲,1
18504,108,Taoyuan County,胰臟癌,男,55-59歲,2
18505,108,Taoyuan County,胰臟癌,男,65-69歲,2
18506,108,Taoyuan County,胰臟癌,男,75-79歲,1
18507,108,Taoyuan County,胰臟癌,男,85-89歲,1
18508,108,Taoyuan County,胰臟癌,男,90-94歲,1
18509,108,Taoyuan County,胰臟癌,女,55-59歲,1
18510,108,Taoyuan County,胰臟癌,女,70-74歲,2
18511,108,Taoyuan County,胰臟癌,女,80-84歲,1
18512,108,Taoyuan County,胰臟癌,女,90-94歲,1
18513,108,Taoyuan County,喉癌,男,35-39歲,1
18514,108,Taoyuan County,喉癌,男,60-64歲,1
18515,108,Taoyuan County,喉癌,男,70-74歲,1
18516,108,Taoyuan County,氣管、支氣管和肺癌,男,25-29歲,1
18517,108,Taoyuan County,氣管、支氣管和肺癌,男,35-39歲,1
18518,108,Taoyuan County,氣管、支氣管和肺癌,男,40-44歲,1
18519,108,Taoyuan County,氣管、支氣管和肺癌,男,45-49歲,1
18520,108,Taoyuan County,氣管、支氣管和肺癌,男,50-54歲,3
18521,108,Taoyuan County,氣管、支氣管和肺癌,男,55-59歲,6
18522,108,Taoyuan County,氣管、支氣管和肺癌,男,60-64歲,4
18523,108,Taoyuan County,氣管、支氣管和肺癌,男,65-69歲,6
18524,108,Taoyuan County,氣管、支氣管和肺癌,男,70-74歲,3
18525,108,Taoyuan County,氣管、支氣管和肺癌,男,75-79歲,5
18526,108,Taoyuan County,氣管、支氣管和肺癌,男,80-84歲,3
18527,108,Taoyuan County,氣管、支氣管和肺癌,男,85-89歲,4
18528,108,Taoyuan County,氣管、支氣管和肺癌,男,90-94歲,1
18529,108,Taoyuan County,氣管、支氣管和肺癌,女,35-39歲,1
18530,108,Taoyuan County,氣管、支氣管和肺癌,女,40-44歲,1
18531,108,Taoyuan County,氣管、支氣管和肺癌,女,45-49歲,1
18532,108,Taoyuan County,氣管、支氣管和肺癌,女,55-59歲,1
18533,108,Taoyuan County,氣管、支氣管和肺癌,女,60-64歲,5
18534,108,Taoyuan County,氣管、支氣管和肺癌,女,65-69歲,10
18535,108,Taoyuan County,氣管、支氣管和肺癌,女,70-74歲,5
18536,108,Taoyuan County,氣管、支氣管和肺癌,女,75-79歲,9
18537,108,Taoyuan County,氣管、支氣管和肺癌,女,80-84歲,2
18538,108,Taoyuan County,心臟、縱隔和胸(肋)膜癌,男,45-49歲,2
18539,108,Taoyuan County,心臟、縱隔和胸(肋)膜癌,女,40-44歲,1
18540,108,Taoyuan County,黑色素瘤和其他皮膚癌,男,65-69歲,1
18541,108,Taoyuan County,黑色素瘤和其他皮膚癌,男,80-84歲,1
18542,108,Taoyuan County,黑色素瘤和其他皮膚癌,男,90-94歲,1
18543,108,Taoyuan County,間皮和軟組織癌,女,15-19歲,1
18544,108,Taoyuan County,間皮和軟組織癌,女,25-29歲,1
18545,108,Taoyuan County,間皮和軟組織癌,女,55-59歲,1
18546,108,Taoyuan County,間皮和軟組織癌,女,70-74歲,1
18547,108,Taoyuan County,間皮和軟組織癌,女,85-89歲,1
18548,108,Taoyuan County,女性乳房癌,女,40-44歲,2
18549,108,Taoyuan County,女性乳房癌,女,45-49歲,2
18550,108,Taoyuan County,女性乳房癌,女,55-59歲,3
18551,108,Taoyuan County,女性乳房癌,女,60-64歲,1
18552,108,Taoyuan County,女性乳房癌,女,65-69歲,3
18553,108,Taoyuan County,女性乳房癌,女,70-74歲,2
18554,108,Taoyuan County,女性乳房癌,女,75-79歲,1
18555,108,Taoyuan County,女性乳房癌,女,80-84歲,1
18556,108,Taoyuan County,子宮頸及部位未明示子宮癌,女,50-54歲,1
18557,108,Taoyuan County,子宮頸及部位未明示子宮癌,女,65-69歲,1
18558,108,Taoyuan County,子宮頸及部位未明示子宮癌,女,85-89歲,1
18559,108,Taoyuan County,子宮頸及部位未明示子宮癌,女,95-99歲,1
18560,108,Taoyuan County,卵巢癌,女,40-44歲,1
18561,108,Taoyuan County,卵巢癌,女,50-54歲,1
18562,108,Taoyuan County,卵巢癌,女,60-64歲,1
18563,108,Taoyuan County,卵巢癌,女,65-69歲,2
18564,108,Taoyuan County,卵巢癌,女,75-79歲,1
18565,108,Taoyuan County,前列腺(攝護腺)癌,男,60-64歲,1
18566,108,Taoyuan County,前列腺(攝護腺)癌,男,65-69歲,2
18567,108,Taoyuan County,前列腺(攝護腺)癌,男,70-74歲,1
18568,108,Taoyuan County,前列腺(攝護腺)癌,男,75-79歲,1
18569,108,Taoyuan County,前列腺(攝護腺)癌,男,85-89歲,3
18570,108,Taoyuan County,前列腺(攝護腺)癌,男,90-94歲,1
18571,108,Taoyuan County,腎臟癌,男,45-49歲,1
18572,108,Taoyuan County,腎臟癌,男,60-64歲,1
18573,108,Taoyuan County,腎臟癌,男,65-69歲,1
18574,108,Taoyuan County,腎臟癌,女,50-54歲,1
18575,108,Taoyuan County,腎臟癌,女,65-69歲,1
18576,108,Taoyuan County,腎臟癌,女,85-89歲,1
18577,108,Taoyuan County,膀胱癌,男,65-69歲,2
18578,108,Taoyuan County,膀胱癌,男,90-94歲,1
18579,108,Taoyuan County,膀胱癌,女,70-74歲,1
18580,108,Taoyuan County,膀胱癌,女,75-79歲,1
18581,108,Taoyuan County,膀胱癌,女,90-94歲,1
18582,108,Taoyuan County,腦癌,男,10-14歲,1
18583,108,Taoyuan County,腦癌,男,55-59歲,1
18584,108,Taoyuan County,腦癌,女,35-39歲,1
18585,108,Taoyuan County,腦癌,女,40-44歲,1
18586,108,Taoyuan County,非何杰金氏淋巴瘤,男,40-44歲,1
18587,108,Taoyuan County,非何杰金氏淋巴瘤,男,50-54歲,1
18588,108,Taoyuan County,非何杰金氏淋巴瘤,男,65-69歲,2
18589,108,Taoyuan County,非何杰金氏淋巴瘤,男,70-74歲,1
18590,108,Taoyuan County,非何杰金氏淋巴瘤,女,50-54歲,1
18591,108,Taoyuan County,非何杰金氏淋巴瘤,女,80-84歲,1
18592,108,Taoyuan County,白血病,男,35-39歲,1
18593,108,Taoyuan County,白血病,男,40-44歲,2
18594,108,Taoyuan County,白血病,男,50-54歲,1
18595,108,Taoyuan County,白血病,男,75-79歲,1
18596,108,Taoyuan County,白血病,男,80-84歲,1
18597,108,Taoyuan County,白血病,男,90-94歲,1
18598,108,Taoyuan County,白血病,女,5-9歲,1
18599,108,Taoyuan County,白血病,女,60-64歲,1
18600,108,Taoyuan County,其他癌症,男,65-69歲,2
18601,108,Taoyuan County,其他癌症,男,70-74歲,1
18602,108,Taoyuan County,其他癌症,男,80-84歲,2
18603,108,Taoyuan County,其他癌症,男,85-89歲,1
18604,108,Taoyuan County,其他癌症,女,10-14歲,1
18605,108,Taoyuan County,其他癌症,女,55-59歲,2
18606,108,Taoyuan County,其他癌症,女,60-64歲,2
18607,108,Taoyuan County,其他癌症,女,65-69歲,1
18608,108,Taoyuan County,其他癌症,女,70-74歲,2
18609,108,Taoyuan County,其他癌症,女,90-94歲,1
18610,108,Taoyuan County,口腔癌,男,35-39歲,1
18611,108,Taoyuan County,口腔癌,男,45-49歲,1
18612,108,Taoyuan County,口腔癌,男,50-54歲,1
18613,108,Taoyuan County,口腔癌,男,75-79歲,1
18614,108,Taoyuan County,主唾液腺癌,男,65-69歲,1
18615,108,Taoyuan County,食道癌,男,50-54歲,1
18616,108,Taoyuan County,食道癌,男,55-59歲,4
18617,108,Taoyuan County,食道癌,男,65-69歲,1
18618,108,Taoyuan County,食道癌,男,85-89歲,1
18619,108,Taoyuan County,食道癌,女,95-99歲,1
18620,108,Taoyuan County,胃癌,男,35-39歲,1
18621,108,Taoyuan County,胃癌,男,65-69歲,1
18622,108,Taoyuan County,胃癌,男,90-94歲,1
18623,108,Taoyuan County,胃癌,女,75-79歲,1
18624,108,Taoyuan County,胃癌,女,90-94歲,1
18625,108,Taoyuan County,結腸、直腸和肛門癌,男,45-49歲,1
18626,108,Taoyuan County,結腸、直腸和肛門癌,男,50-54歲,2
18627,108,Taoyuan County,結腸、直腸和肛門癌,男,55-59歲,1
18628,108,Taoyuan County,結腸、直腸和肛門癌,男,60-64歲,1
18629,108,Taoyuan County,結腸、直腸和肛門癌,男,65-69歲,2
18630,108,Taoyuan County,結腸、直腸和肛門癌,男,70-74歲,1
18631,108,Taoyuan County,結腸、直腸和肛門癌,男,80-84歲,1
18632,108,Taoyuan County,結腸、直腸和肛門癌,男,85-89歲,2
18633,108,Taoyuan County,結腸、直腸和肛門癌,男,90-94歲,3
18634,108,Taoyuan County,結腸、直腸和肛門癌,女,60-64歲,1
18635,108,Taoyuan County,結腸、直腸和肛門癌,女,80-84歲,3
18636,108,Taoyuan County,結腸、直腸和肛門癌,女,90-94歲,4
18637,108,Taoyuan County,肝和肝內膽管癌,男,60-64歲,1
18638,108,Taoyuan County,肝和肝內膽管癌,男,65-69歲,3
18639,108,Taoyuan County,肝和肝內膽管癌,男,75-79歲,2
18640,108,Taoyuan County,肝和肝內膽管癌,男,80-84歲,1
18641,108,Taoyuan County,肝和肝內膽管癌,男,85-89歲,2
18642,108,Taoyuan County,肝和肝內膽管癌,男,90-94歲,1
18643,108,Taoyuan County,肝和肝內膽管癌,女,65-69歲,1
18644,108,Taoyuan County,肝和肝內膽管癌,女,80-84歲,2
18645,108,Taoyuan County,肝和肝內膽管癌,女,85-89歲,1
18646,108,Taoyuan County,肝和肝內膽管癌,女,90-94歲,1
18647,108,Taoyuan County,膽囊和其他膽道癌,男,75-79歲,1
18648,108,Taoyuan County,胰臟癌,男,55-59歲,2
18649,108,Taoyuan County,胰臟癌,男,60-64歲,1
18650,108,Taoyuan County,胰臟癌,男,65-69歲,1
18651,108,Taoyuan County,胰臟癌,男,75-79歲,2
18652,108,Taoyuan County,胰臟癌,女,40-44歲,1
18653,108,Taoyuan County,胰臟癌,女,65-69歲,1
18654,108,Taoyuan County,胰臟癌,女,75-79歲,1
18655,108,Taoyuan County,胰臟癌,女,80-84歲,2
18656,108,Taoyuan County,氣管、支氣管和肺癌,男,55-59歲,1
18657,108,Taoyuan County,氣管、支氣管和肺癌,男,65-69歲,2
18658,108,Taoyuan County,氣管、支氣管和肺癌,男,75-79歲,4
18659,108,Taoyuan County,氣管、支氣管和肺癌,男,80-84歲,2
18660,108,Taoyuan County,氣管、支氣管和肺癌,男,85-89歲,1
18661,108,Taoyuan County,氣管、支氣管和肺癌,女,40-44歲,1
18662,108,Taoyuan County,氣管、支氣管和肺癌,女,60-64歲,2
18663,108,Taoyuan County,氣管、支氣管和肺癌,女,65-69歲,1
18664,108,Taoyuan County,氣管、支氣管和肺癌,女,85-89歲,1
18665,108,Taoyuan County,氣管、支氣管和肺癌,女,90-94歲,2
18666,108,Taoyuan County,胸腺癌,女,75-79歲,1
18667,108,Taoyuan County,黑色素瘤和其他皮膚癌,男,20-24歲,1
18668,108,Taoyuan County,黑色素瘤和其他皮膚癌,男,70-74歲,1
18669,108,Taoyuan County,間皮和軟組織癌,女,60-64歲,1
18670,108,Taoyuan County,女性乳房癌,女,55-59歲,1
18671,108,Taoyuan County,女性乳房癌,女,60-64歲,1
18672,108,Taoyuan County,女性乳房癌,女,80-84歲,1
18673,108,Taoyuan County,子宮頸及部位未明示子宮癌,女,35-39歲,1
18674,108,Taoyuan County,子宮頸及部位未明示子宮癌,女,65-69歲,1
18675,108,Taoyuan County,子宮頸及部位未明示子宮癌,女,90-94歲,1
18676,108,Taoyuan County,子宮體癌,女,65-69歲,1
18677,108,Taoyuan County,卵巢癌,女,60-64歲,1
18678,108,Taoyuan County,前列腺(攝護腺)癌,男,65-69歲,1
18679,108,Taoyuan County,前列腺(攝護腺)癌,男,70-74歲,1
18680,108,Taoyuan County,前列腺(攝護腺)癌,男,75-79歲,2
18681,108,Taoyuan County,前列腺(攝護腺)癌,男,80-84歲,4
18682,108,Taoyuan County,前列腺(攝護腺)癌,男,90-94歲,1
18683,108,Taoyuan County,腎臟癌,男,70-74歲,2
18684,108,Taoyuan County,腦癌,男,55-59歲,1
18685,108,Taoyuan County,腦癌,男,90-94歲,1
18686,108,Taoyuan County,腦癌,女,80-84歲,1
18687,108,Taoyuan County,腦膜及中樞神經系統其他部份癌(腦除外),男,35-39歲,1
18688,108,Taoyuan County,甲狀腺癌,女,90-94歲,1
18689,108,Taoyuan County,非何杰金氏淋巴瘤,女,65-69歲,1
18690,108,Taoyuan County,非何杰金氏淋巴瘤,女,75-79歲,1
18691,108,Taoyuan County,非何杰金氏淋巴瘤,女,85-89歲,1
18692,108,Taoyuan County,白血病,男,85-89歲,1
18693,108,Taoyuan County,其他癌症,男,50-54歲,1
18694,108,Taoyuan County,其他癌症,男,70-74歲,1
18695,108,Taoyuan County,其他癌症,女,75-79歲,1
18696,108,Taoyuan County,口腔癌,男,40-44歲,2
18697,108,Taoyuan County,口腔癌,男,50-54歲,2
18698,108,Taoyuan County,口腔癌,男,55-59歲,1
18699,108,Taoyuan County,口腔癌,男,60-64歲,2
18700,108,Taoyuan County,口腔癌,男,65-69歲,3
